character,jap text,Eng,Esp
narrator,　☆☆　山本悪司　☆☆ 　エロテクニックアップ（,　☆☆　Yamamoto Akuji　☆☆ 　Erotic technique up (,　☆☆　Yamamoto Akuji　☆☆ 　Mejora técnica erótica (
narrator,）→,）→,）→
narrator,（,（,（
narrator,）,）,）
narrator,　☆☆　タマネギ調教団　☆☆ 　調教テクニック（,　☆☆　Tamanegi training group　☆☆ 　Training technique (,　☆☆　Tamanegi troupe de entrenamiento 　☆☆ 　Técnicas de entrenamiento (
narrator,）→,）→,）→
narrator,（,（,（
narrator,）,）,）
narrator,　☆☆　,　☆☆　,　☆☆　
narrator,　☆☆ 　娼婦としての知名度が上がった。,　☆☆ 　She became well known as a prostitute.,　☆☆ 　Mayor visibilidad como prostituta.
narrator,　☆☆　,　☆☆　,　☆☆　
narrator,　☆☆ 　基本価格（,　☆☆ 　Base price (,　☆☆ 　Precio básico (
narrator,）→,）→,）→
narrator,（,（,（
narrator,）,）,）
narrator,　☆☆　,　☆☆　,　☆☆　
narrator,　☆☆ 　忠誠心ダウン（,　☆☆ 　Loyalty down (,　☆☆ 　Lealtad hacia abajo (
narrator,）→,）→,）→
narrator,（,（,（
narrator,）,）,）
narrator,　！！　忠誠心ダウン　！！ 　悪司は、部下達からの信用を少し失った。,Loyalty down!　Loyalty down! 　Akuji lost a little trust from his men.,¡¡¡¡Lealtad abajo!!!!　¡¡¡Lealtad a la baja!!! 　Akuji perdió un poco la confianza de sus hombres.
__system__??,{Bキャラ > 500:,,
__system__??,},,
__system__??,{■ = 1:,,
narrator,　☆☆　,　☆☆　,　☆☆　
narrator,（,（,（
narrator,）　☆☆,）　☆☆,）　☆☆
narrator,　奉仕青年団の管理下に組み入れた。,Incorporated under the management of the Service Youth Group.,Incorporado bajo el control de la Organización de la Juventud del Servicio.
__system__??,},,
__system__??,{■ = 2:,,
narrator,　☆☆　,　☆☆　,　☆☆　
narrator,（,（,（
narrator,）　☆☆,）　☆☆,）　☆☆
narrator,　奉仕青年団の管理下に組み入れた。,Incorporated under the management of the Service Youth Group.,Incorporado bajo el control de la Organización de la Juventud del Servicio.
__system__??,},,
__system__??,{RND > 1:,,
__system__??,},,
__system__??,{RND > 2:,,
__system__??,},,
__system__??,{RND > 3:,,
__system__??,},,
__system__??,{RND > 4:,,
__system__??,},,
__system__??,{RND > 5:,,
__system__??,},,
__system__??,{RND > 6:,,
__system__??,},,
__system__??,{RND > 7:,,
__system__??,},,
__system__??,{RND > 8:,,
__system__??,},,
__system__??,{RND > 9:,,
__system__??,},,
narrator,　ＥＲＲＯＲ　　ハニーキング,ERROR Hanny King,ERROR Hanny Rey
__system__??,{D01 = 1:,,
narrator,　ＲＥＴＵＲＮ：,　ＲＥＴＵＲＮ：,　ＲＥＴＵＲＮ：
__system__??,},,
__system__??,{D01 = 2:,,
narrator,　戦闘中記録　：,In-battle record :.,Registro de combate :.
__system__??,},,
__system__??,{D01 = 3:,,
narrator,　名前生成　　：,Pre-Name Generation.,Generación previa al nombre.
__system__??,},,
__system__??,{D01 = 4:,,
narrator,　市議会　ケツ,City Council Ass.,Consejo de la Ciudad Ass.
__system__??,},,
narrator,　　デバッグメッセージ （１）,Debug messages (1),Mensajes de depuración (1)
narrator,　　（２）,　　（２）,　　（２）
narrator,（３）,（３）,（３）
narrator,　　（４）,　　（４）,　　（４）
__system__??,{L1 = 1:,,
__system__??,{RND % 2 = 1:,,
__system__??,},,
__system__??,{RND % 2 = 1:,,
__system__??,},,
__system__??,},,
__system__??,{L1 = 2:,,
__system__??,{RND % 2 = 1:,,
__system__??,},,
__system__??,{RND % 2 = 1:,,
__system__??,},,
__system__??,},,
__system__??,{L1 = 3:,,
__system__??,{RND % 2 = 1:,,
__system__??,},,
__system__??,},,
__system__??,{L1 = 11:,,
__system__??,{RND % 2 = 1:,,
__system__??,},,
__system__??,{RND % 2 = 1:,,
__system__??,},,
__system__??,},,
__system__??,{L1 = 12:,,
__system__??,{RND % 2 = 1:,,
__system__??,},,
__system__??,{RND % 2 = 1:,,
__system__??,},,
__system__??,},,
__system__??,{L1 = 21:,,
__system__??,{RND % 2 = 1:,,
__system__??,},,
__system__??,{RND % 2 = 1:,,
__system__??,},,
__system__??,},,
__system__??,{L1 = 22:,,
__system__??,{RND % 2 = 1:,,
__system__??,},,
__system__??,{RND % 2 = 1:,,
__system__??,},,
__system__??,},,
__system__??,{L1 = 31:,,
__system__??,{RND % 2:,,
__system__??,},,
__system__??,},,
__system__??,{L1 = 32:,,
__system__??,{RND % 2:,,
__system__??,},,
__system__??,},,
__system__??,{(B忠誠タイプ = 3) + (B忠誠タイプ = 4):,,
__system__??,},,
__system__??,{B地域[LOOP] = 36:,,
__system__??,},,
__system__??,{B地域 = L2:,,
__system__??,},,
__system__??,{SVG[20] = 0:,,
__system__??,},,
__system__??,{SVG[20] = 0:,,
__system__??,},,
__system__??,{SVG[20] = 0:,,
__system__??,},,
__system__??,{RND = 1:,,
__system__??,},,
__system__??,{RND = 2:,,
__system__??,},,
__system__??,{RND = 3:,,
__system__??,},,
__system__??,{RND = 4:,,
__system__??,},,
__system__??,{RND = 1:,,
__system__??,},,
__system__??,{RND = 2:,,
__system__??,},,
__system__??,{RND = 3:,,
__system__??,},,
__system__??,{RND = 4:,,
__system__??,},,
__system__??,{RND = 5:,,
__system__??,},,
__system__??,{SVG[20] = 0:,,
__system__??,},,
__system__??,{R支配[RND] = 1:,,
__system__??,},,
__system__??,{B地域 = 地域番号:,,
__system__??,{(■ \ 0) * (B性別 \ 2):,,
__system__??,},,
__system__??,{■ = 0:,,
__system__??,},,
__system__??,},,
__system__??,{(B地域 = 地域番号) * (B性別 \ 2):,,
__system__??,},,
__system__??,{(B忠誠タイプ = 3) + (B忠誠タイプ = 4):,,
__system__??,{L1 > B忠誠心:,,
__system__??,},,
__system__??,},,
__system__??,{(R支配 = 1) * (P3フラグ = 0):,,
__system__??,},,
__system__??,{P3フラグ = L1:,,
__system__??,},,
__system__??,{R支配 \ 1:,,
__system__??,{P1フラグ = 1:,,
__system__??,},,
__system__??,{P2フラグ = 1:,,
__system__??,},,
__system__??,},,
__system__??,{■ = 0:,,
__system__??,{★調教 = 3:,,
__system__??,},,
__system__??,},,
__system__??,{S娼婦状態 = 1:,,
__system__??,{■■ = 0:,,
__system__??,},,
__system__??,{■■ \ 0:,,
__system__??,{RND = 1:,,
__system__??,},,
__system__??,},,
__system__??,},,
__system__??,{S娼婦状態 = 1:,,
__system__??,{L2 = 0:,,
__system__??,},,
__system__??,},,
__system__??,{RND \ 0:,,
__system__??,},,
__system__??,{RND \ 0:,,
__system__??,},,
__system__??,{RND \ 0:,,
__system__??,},,
__system__??,{RND \ 0:,,
__system__??,},,
__system__??,{RND \ 0:,,
__system__??,},,
__system__??,{RND \ 0:,,
__system__??,},,
__system__??,{B地域[LOOP] = 地域番号:,,
__system__??,},,
__system__??,{R支配 = 組織番号:,,
__system__??,},,
__system__??,{P3フラグ = 1:,,
__system__??,},,
__system__??,{P3フラグ = 8:,,
__system__??,},,
__system__??,{(R支配 = 1) * (R治安レベル = 3):,,
__system__??,},,
__system__??,{RND \ 0:,,
__system__??,},,
__system__??,{P3フラグ[地域番号] = 7:,,
__system__??,},,
__system__??,{P3フラグ[地域番号] = 4:,,
__system__??,},,
__system__??,{■ > 99:,,
__system__??,},,
__system__??,{P1フラグ[地域番号] = 1:,,
__system__??,},,
__system__??,{P2フラグ[地域番号] = 1:,,
__system__??,},,
__system__??,{R治安レベル[地域番号] = 2:,,
__system__??,},,
__system__??,{R治安レベル[地域番号] = 3:,,
__system__??,},,
__system__??,{■ > L1:,,
__system__??,},,
 (thinking),貴神に渡す女を選ばないと……,I need to choose a woman to give to Kishin ……,Tenemos que elegir una mujer para dar a Kishin……
__system__??,{☆貴神 = 5:,,
 (thinking),条件は、上級娼婦だな……,The terms are a senior prostitute……,Las condiciones son prostitutas mayores……
__system__??,},,
__system__??,{☆貴神 = 10:,,
 (thinking),条件は、穴奴隷だな……,The terms are a hole slave……,Las condiciones son esclavos del agujero……
__system__??,},,
__system__??,{☆貴神 = 18:,,
 (thinking),条件は、娼婦だな……,The terms are whores……,Las condiciones son putas……
__system__??,},,
__system__??,{(S調教レベル > ■) * (D20 < 7):,,
__system__??,{D20 = 1:,,
__system__??,},,
__system__??,{D20 = 2:,,
__system__??,},,
__system__??,{D20 = 3:,,
__system__??,},,
__system__??,{D20 = 4:,,
__system__??,},,
__system__??,{D20 = 5:,,
__system__??,},,
__system__??,{D20 = 6:,,
__system__??,},,
__system__??,{D20 = 7:,,
__system__??,},,
__system__??,},,
__system__??,{D20 = 0:,,
narrator,　対象となる娼婦がいません。,There are no eligible prostitutes.,No hay prostitutas elegibles.
__system__??,},,
menu_label__(L_06734),誰も選ばない,No one chooses it.,Nadie lo elige.
